artist.hotttnesss,artist.name,duration,end_of_fade_in,familiarity,key,loudness,mode,release.id,release.name,tempo,terms,time_signature,title,year
0.299935295,Gisselle,243.61751,0.363,0.496436796,9,-3.628,1,413889,Atada,136.7,merengue,4,Tocame,2008
0.344972456,Marvin Hamlisch,201.45587,0.419,0.492199331,4,-25.604,0,406415,The Spy Who Loved Me (Soundtrack),76.738,show tunes,4,Anya,1977
0.426317956,Mike Jones,364.77342,0,0.79360508,2,-7.932,1,138176,Who Is Mike Jones? Screwed & Chopped,142.729,rap,4,Grandma (Screwed & Chopped Version),0
0.413757657,Dora The Explorer,65.82812,2.723,0.514414554,0,-4.367,1,315020,Dora The Explorer,120.206,goregrind,1,Fairytale Land,0
0.505181616,Architecture In Helsinki,279.90159,0,0.807876868,10,-5.241,0,467245,Heart It Races Remixes,220.181,twee pop,4,Heart it Races (Yacht's I Should Coco Mix),0
0.591628024,Beastie Boys,173.60934,0,0.853124523,1,-6.601,1,21631,To The 5 Boroughs,108.013,hip hop,4,Crawlspace,2004
0.334555146,Zuma,735.60771,11.633,0.528197686,9,-7.662,1,718276,Juno,161.919,electro,7,Juno,2001
0.280935294,Harry Choates,177.78893,0.462,0.394383986,9,-11.87,1,219484,Cajun Honky Tonk,89.803,western swing,4,Jolie Blon's Gone,2005
0.352338668,CafA(c) Quijano,215.2224,0.211,0.551682526,2,-10.41,0,111654,La taberna del Buda,98.185,pop rock,4,En mis besos,2001
0,HA(c)lio Ziskind,110.78485,0.366,0.351269291,7,-12.418,1,556530,Trem Maluco e Outras Cantigas de Roda,106.783,banda,1,CentopA(c)ia,0
0.417885349,Papa Wemba,379.08853,0.224,0.541968375,4,-6.649,0,680738,Foridoles,123.157,soukous,4,"DixiA""me Commandement",0
0.497050959,Iggy And The Stooges,220.78649,0,0.732603394,9,-8.943,0,702618,Telluric Chaos,231.089,experimental rock,3,1969,1969
0.349139602,Alternative TV,229.92934,2.188,0.539111561,9,-10.905,1,195832,In Control,118.657,experimental rock,4,Its Raining,0
0.349161155,The Allies,213.13261,0.316,0.511184406,0,-26.383,1,434990,2006 International Barbershop Quartet Contest - First Round - Volume 3,72.777,ccm,4,Bewitched_ Bothered & Bewildered,0
0.623835201,R.E.M.,340.11383,0.571,0.730669502,2,-13.692,1,1156,Dead Letter Office: The I.R.S. Years Vintage 1987,153.833,jangle pop,1,Stumble,1982
0.407364774,Big Rich featuring Devo,254.58893,0,0.711783681,10,-8.634,0,804501,Demolition Men Present: Block Tested Hood Approved,86.612,hyphy,7,Taking Over,0
0.718891456,Bon Jovi,318.09261,0,0.839297678,6,-6.182,1,241148,Lost Highway,141.223,rock,4,Till We Ain't Strangers Anymore,2008
0,Dale Russ / Finn MacGinty,261.85098,0.183,0.034543186,2,-5.617,1,261440,North Amerikay,121.733,lullaby,1,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,0
0.449818173,Sheek Louch,64.65261,0.189,0.680042256,8,-4.592,1,598477,Life On D-Block,157.696,gangster rap,4,Die Slow,2009
0.40368903,Papp'os Blues,418.45506,0.345,0.438220364,9,-15.713,1,511983,Plan Diabolico,132.636,blues-rock,4,El Hombre De La Valija (Rock),0
0.07784201,The Cate Brothers,287.11138,0.365,0.29143326,9,-11.992,1,250402,Radioland,139.469,roots rock,3,Please No More,0
0.317542514,Renato Borghetti,150.80444,0.628,0.462975288,7,-5.433,1,141886,Gaita Ponto Com,170.732,tango,4,Armando,0
0.60118606,The Clash,227.57832,0,0.775797363,0,-13.083,1,391849,London Calling (Legacy Edition),141.004,new wave,4,Death Or Glory,1979
1.082502557,Kanye West,31.37261,0,0.877213746,11,-12.352,0,15270,Late Registration,60.276,hip hop,1,Skit #2 (Kanye West/Late Registration),2005
0.537675628,MxPx,215.24853,0,0.763010513,5,-5.316,1,22451,On The Cover,171.693,christian rock,4,Drum Machine Joy,1995
0.473613189,Daniel Johnston,214.49098,0,0.713322147,10,-14.966,0,546441,Welcome to my World,95.385,power pop,1,Walking The Cow (Hi How Are You),0
0.389350184,Throw The Fight,23.87546,0,0.648925709,0,-16.853,0,275475,In Pursuit of Tomorrow,98.388,alternative metal,7,The Wreckage Intro (Album Version),2008
0.531399329,Electric Light Orchestra,205.40036,0.436,0.79789001,5,-10.782,0,756,Electric Light Orchestra,154.244,art rock,4,Queen Of The Hours (2001 Digital Remaster),0
0.394881083,Kofi,177.21424,0,0.569329687,11,-7.278,0,529656,Music For Lovers,163.921,lovers rock,4,I'm Just A Girl,0
0.381626706,Donna Ares,194.71628,0.375,0.446700437,1,-6.224,0,116845,Nemam Razloga Za Strah,87.006,pop folk,4,Prijateljica,0
0.537267237,W.A.S.P.,276.71465,1.001,0.727497337,8,-6.694,0,98257,The Crimson Idol,116.815,heavy metal,4,Phantoms In The Mirror,1992
0.441371599,John P. Kee,301.26975,0.177,0.608701616,8,-3.842,0,296908,The Color Of Music,89.607,meditation,4,Encouraged,0
0.618219159,Bad Religion,141.19138,0.585,0.858677442,4,-6.393,0,204348,All Ages,161.071,hardcore punk,4,Flat Earth Society (Album Version),1995
0.402583237,Nolwenn Leroy,201.22077,0.247,0.695283825,1,-7.633,1,309090,Nolwenn Leroy,81.689,chanson,4,Etre Une Femme,2003
0.387418195,The Primitives,172.93016,0,0.59453651,2,-10.592,1,700848,Pure,99.752,indie rock,4,Never Tell,0
0.491468882,The Pharcyde,303.46404,0.067,0.756063871,6,-6.125,1,83579,Bizarre Ride II,69.573,rap,3,Passin' Me By,1993
0.452789477,John Wesley,270.31465,0.474,0.560557984,4,-8.098,0,463518,Chasing Monsters,147.932,disco,4,Chasing Monsters,0
0.278865041,The Chico Hamilton Quintet,140.19873,0.388,0.41008204,2,-17.169,0,257266,Sweet Smell Of Success,65.019,soul jazz,1,Night Beat,0
0.218076589,AUDIO.3,241.44934,2.038,0.245730622,7,-10.03,1,126959,Delta Music sessions,92.974,turnablism,4,SPONT.AN,0
0,Pedro Garcia & His Del Prado Orchestra,190.37995,0,0.040619277,5,-7.057,1,823599,Cha Cha Cha - Volume 3,125.802,exotica,4,Policias Y Ladrones,0
0.383470328,Lauren Wood,207.20281,0.2,0.491910771,11,-5.02,1,714363,Lauren Wood,119.057,soft rock,4,But You Are,0
0.547609033,Fleet Foxes,281.18159,0.072,0.786212059,8,-10.67,1,265343,Sun Giant,196.022,grunge,4,English House,2008
0.429780286,Gustavo Cerati,333.19138,0,0.694983409,5,-6.996,1,518086,AhA Vamos,196.429,electronica,4,MA(c)dium,2006
0,Elliot Smith,175.82975,7.628,0,7,-14.832,1,755860,Audiovisual Couture Vol.1 by DJ koweSix,118.454,sadcore,4,Angeles,0
0.461023016,Asleep At The Wheel,399.04608,0.235,0.60425956,11,-12.712,0,747512,House Of Blue Lights,123.401,western swing,5,Hot Rod Lincoln,1988
0.401462053,AndraA(c) Crouch & Solid Gospel,272.79628,0.925,0.452400582,10,-8.858,1,795318,Gospel Around The World,107.371,soul jazz,3,My Tribute (to God Be The Glory),0
0.442348449,Soilent Green,278.96118,0,0.460409667,10,-5.682,0,223396,Confrontation,175.781,sludge metal,4,Pretty Smiles & Shattered Teeth,0
0.436329934,Murderdolls,147.51302,0.09,0.655995346,9,-4.063,1,112144,Beyond The Valley Of The Murderdolls,195.317,heavy metal,1,Kill Miss America (Album Version),2002
0.31267856,Juan Carmona,233.84771,0.961,0.410912881,7,-9.07,1,684333,Borboreo,91.479,flamenco,7,Pa'lla pa'ca,0
0.555138322,Bone Thugs-N-Harmony,266.05669,0.168,0.81592342,4,-5.827,1,310248,BTNHRESURRECTION,187.958,gangster rap,4,2 Glocks,2000
0.380494621,Owsley,221.77914,0.083,0.508359903,7,-4.23,1,762480,Owsley,133.125,power pop,4,Zavelow House (Album Version),1999
0.296792154,Human Disease,190.79791,0,0.419228869,9,-6.066,0,65559,Our Flesh Deception,140.052,deathrock,4,Gold Flames Of Angels,2004
0.338946969,Joe McBride,309.39383,0.096,0.492440728,9,-13.896,0,637620,Lookin' For A Change,105.882,smooth jazz,7,Like A Star,0
0.471126715,Baroness,269.71383,0,0.739099282,0,-6.013,0,223562,The Red Album,162.019,sludge metal,1,Wanderlust,2007
0.335060796,Dottie West,187.53261,2.949,0.507952189,4,-16.692,1,293790,RCA Country Legends,87.192,honky tonk,3,Country Girl,0
0.543954417,Steve Vai,69.90322,0,0.645720023,3,-7.949,0,310447,Sound Theories Vol. I & II,169.654,instrumental rock,4,The Murder Prologue,2007
0.395273632,Roy Buchanan,365.71383,0.279,0.605278303,2,-8.701,1,94278,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,110.924,blues-rock,3,C.C. Ryder,0
0.214682399,Buckeye Politicians,370.49424,2.763,0.42558468,6,-7.549,0,375380,Ride On The Rhythm,123.69,urban,4,Ride On The Rhythm,0
0.515325301,Cam'Ron,212.79302,0,0.858270678,8,-6.798,1,119748,Killa Season,189.294,hip hop,4,I.B.S. (Amended Album Version),2006
0.32085013,Jo Privat,122.72281,0.363,0.391454064,9,-7.417,1,158319,Rendez Vous Au Balajo,122.13,gypsy jazz,4,Ay ! Mi Sombrero,0
0.362563592,The Mustangs,160.26077,0,0.432136477,4,-10.444,0,302077,Collections,85.538,country rock,1,Moscow Nights,0
0.298946784,Russ Morgan,138.03057,0.171,0.407849997,10,-18.339,1,738718,Nearer My God To Thee (Digitally Remastered),53.713,orchestra,1,Love Divine_ All Love Excelling,0
0.310298996,David Meece,34.08934,0.212,0.470414614,9,-23.637,0,64571,LEARNING TO TRUST,129.953,ccm,4,Prelude (Learing To Trust Album Version),0
0.388881954,First Blood,283.48036,0,0.662374026,7,-2.525,1,480397,Killafornia,160.589,straight edge,3,Execution,2005
0.288578616,Joe Heaney,194.66404,0.34,0.401327986,1,-21.085,1,446429,Say A Song,35.604,irish folk,4,Red is the Rose,0
0.42712297,Junior Kimbrough,294.76526,2.305,0.683455701,4,-14.845,1,367177,Meet Me in the City,92.32,delta blues,3,Lonesome Road,1997
0.521726648,Los Fabulosos Cadillacs,137.06404,0.27,0.774037142,10,-4.695,1,512225,Los Fabulosos Cadillacs - Vol. V,118.776,ska,4,Electrasonic V,1990
0.393622172,Tom Barabas,336.66567,0.908,0.448025346,5,-13.25,1,323874,Romantic Rhapsodies,138.021,meditation,4,Shades Of Love,0
0.343281882,T.G. Sheppard,228.85832,0.097,0.449323615,3,-12.923,1,766272,Super Hits,118.198,country rock,4,Finally (Album Version),0
0.562506672,Daddy Yankee / May-Be,199.47057,0,0.908984296,9,-6.331,0,12180,Barrio Fino,91.988,reggaeton,4,Que Vas A Hacer?,2004
0.377869966,Carlton Livingston,201.97832,0.189,0.486244347,8,-15.845,1,724914,The Best of Carlton Livingston,90.59,reggae,5,Slow Down,0
0.397569595,2raumwohnung,449.38404,2.409,0.664559979,0,-8.213,1,105923,36 Grad Remixe,134.033,tech house,4,36 Grad (Paul van Dyk's Vandit Clubmix),0
0.406642649,Suzi Quatro,301.21751,0.345,0.627361447,9,-5.308,1,27598,What Goes Around,131.568,glam rock,4,Born To Run,1995
0.51646433,Mac Dre,256.83546,0.409,0.750492075,7,-10.882,1,480428,What It Thizz?,170.029,gangster rap,4,This is My Year,0
0.31267856,Juan Carmona,338.96444,0,0.410912881,6,-13.486,1,753955,El sentido del aire,110.361,flamenco,1,Soleariyas,0
0.236832078,Christian adam,163.5522,0.38,0.349507478,10,-11.667,1,560989,De beste liedjes,139.315,chanson,3,Il a suffit d'une chanson d'amour,0
0,Nikos Kalaintzis,141.34812,0,0.207491247,5,-15.279,1,182924,The Greek Folk Instruments:Santouri,154.099,greek,1,Gamilia Patinada,0
0.60118606,The Clash,140.77342,0,0.775797363,9,-8.331,1,383964,The Future Is Unwritten,203.944,new wave,3,I'm So Bored With The U.S.A.,1977
0.373639131,Denise Ho,239.41179,0.45,0.472790997,7,-2.572,1,153897,The Best Of HOCC,147.97,cantonese pop,4,Mi Ni Yu Wo,0
0.414783863,Jason & The Scorchers,154.8273,0.131,0.500510256,7,-3.471,1,233801,Fervor / Lost & Found,175.945,country rock,4,If Money Talks,1985
0.312827767,Cookies,200.41098,0,0.478804445,5,-7.759,1,154124,Cookies 11 Fire Concert Live,84.977,cantonese pop,4,Yi Ji Ji Zhong,0
0.908202619,Rihanna,213.26322,0.229,0.917863906,5,-6.146,0,265313,Good Girl Gone Bad: Reloaded,94.987,dance pop,4,Good Girl Gone Bad,2007
0,Jessie Lee Miller,142.21016,0,0.528509678,2,-15.344,1,482038,Waiting,125.217,rockabilly,4,Hard To Admit,0
0.346781042,Daywind Studio Musicians,219.48036,0.263,0.437463586,10,-12.911,1,229583,Southern Gospel Classics Vol. 4,129.956,southern gospel,4,I Must Tell Somebody,0
0.355491136,Max Steiner,51.48689,0.138,0.471894876,9,-15.993,1,233969,The Searchers - Original Film Soundtrack,64.798,soundtrack,1,Laurie And Martin,0
0.360350448,Sister Rosetta Tharpe,116.45342,0.118,0.553104833,0,-21.623,1,373701,Never Alone,97.519,religious music,4,Shine For Jesus,0
0.466628889,R.L. Burnside,196.88444,0.345,0.701180874,0,-10.426,0,815268,First Recordings,107.601,delta blues,1,Rollin' and Tumblin',2001
0.327258977,DMZ,178.96444,0,0.469991963,7,-8.007,1,515079,Live At The Rat,156.616,dubstep,4,He's Waitin',0
0.379651219,Don Gibson,148.06159,0.264,0.540750151,7,-19.002,1,348099,I Can't Stop Loving You,95.389,country rock,3,Evening Prayer,1959
0.414404495,Love and Rockets,311.19628,0,0.634785013,5,-9.356,1,189887,Sweet F.A.,97.036,dance rock,4,Sweet Lover Hangover,1996
0.169797033,The Mystic Moods Orchestra,147.33016,3.129,0.324422217,0,-21.437,1,684352,Mexican Trip,124.508,space age pop,4,Gay Ranchero,1967
0.297180944,Billy Walker,133.56363,0.221,0.448111564,0,-32.887,1,663692,20 Greatest Hits,78.902,honky tonk,3,Thank You For Calling,0
0.207675838,Simon Harris,187.16689,1.025,0.39076084,9,-15.787,0,462645,Gimme A Break,114.169,hip house,1,Sample Track 11,0
0.479407676,Nick Cave & The Bad Seeds,290.95138,0,0.681581305,3,-15.456,1,776437,Henry's Dream (2010 Digital Remaster),109.857,rock,4,Christina The Astonishing (2010 Digital Remaster),0
0.544321915,LL Cool J / Amil,232.14975,0.148,0.749217793,10,-3.952,0,32915,G.O.A.T,184.15,hip hop,4,Hello,2000
0.305288008,Gato Perez,274.85995,0,0.412736418,7,-11.961,1,88435,El Ultimo Y El Primero,178.471,rumba,1,Ja Soc Aqui,0
0.355502995,Eddie Palmieri,392.85506,0.331,0.522821818,5,-11.876,0,248450,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,127.749,latin jazz,4,Nada De Ti,1973
0.361483733,Gaither Vocal Band,200.14975,0.194,0.629186017,9,-5.564,1,163975,Everything Good,122.015,ccm,4,Everything Good (Everything Good Version),0
0.492781168,Sergio Mendes,322.11546,0.409,0.649095051,4,-13.935,0,37637,Sergio Mendes:  The Swinger from Rio,103.177,samba,3,Puzzle of Hearts,2006
0.843380274,Maroon 5,270.70649,3.913,0.905477001,6,-6.247,1,81735,Songs About Jane,164.049,pop,4,Sweetest Goodbye,2002
0.386630837,Juan Carlos Baglietto,182.41261,0.449,0.540881349,2,-15.716,0,159972,Tiempos Dificiles,99.352,tango,3,Aunque MaA+-ana No Estes,1982
0.372119119,Krystof,252.57751,0,0.508636229,2,-7.546,1,189605,Zi(v)je,156.107,soft rock,4,Vodne stocne,0
0.399265,GZA/The Genius,237.34812,0,0.616496039,5,-5.928,0,23366,Legend Of The Liquid Sword,104.013,east coast hip hop,5,Did Ya Say That,2002
0.452102265,Vivian,229.61587,0.316,0.770847751,9,-6.859,0,78341,Vivianism,101.139,blues-rock,4,Streets On Fire,0
0.564855751,Every Time I Die,124.13342,0,0.842423318,7,-3.988,1,591825,New Junk Aesthetic,114.638,alternative metal,1,After One Quarter Of A Revolution,2009
0.379491424,Arthur Fiedler,496.1171,8.249,0.427298293,0,-17.73,1,708309,Strauss Family Waltzes,95.234,orchestra,3,Doctrines,0
0.089998724,Nicolas Bacchus,178.15465,0.278,0.340925899,5,-7.929,1,785330,A table (Chansons bleues ou A  poing),143.061,chanson francaise,1,Peter Pan (j'veux pas Aatre jeune) [feat. Les Pistons Flingueurs],0
0.373282313,Poptart Monkeys,212.32281,0.102,0.563240547,1,-6.005,1,78684,Happily Never After,119.991,modern rock,4,Butterflies,0
0.366816134,Melissa Auf der Maur,232.6722,5.114,0.569988889,4,-6.413,1,775336,Out Of Our Minds,121.983,post-grunge,4,The Key,2010
0.464547023,Kill The Client,57.18159,0,0.587768588,8,-2.541,0,607832,Cleptocracey,138.207,grindcore,1,Dog Tagged,2008
0.341288723,John Sebastian,225.14893,0,0.518743959,7,-13.247,1,619582,Song Of The Hills: Appalachian Classics,158.429,folk rock,3,Wagoner's Lad,0
0.535891043,Lil Boosie & Webbie,354.16771,0,0.596441898,1,-10.069,0,119958,Gangsta Musik,130.103,gangster rap,4,Baby Momma (Chopped & Screwed Version),0
0.38065636,James Last,260.12689,6.711,0.601891975,2,-13.382,1,47189,Welthits In Gold,167.832,orchestra,4,Games That Lovers Play,1967
0.573554544,Iggy Pop,300.77342,0,0.789018489,2,-11.44,1,519489,Heroin Hates You,87.679,hard rock,4,5 Foot 1,1990
0.395217687,Eason Chan,275.59138,0,0.555277224,0,-12.034,1,337167,Get A Life,72.882,cantonese pop,4,Fang Bu Sheng Fang,0
0.51912008,Willie Colon,250.06975,0.121,0.621629436,0,-7.818,0,265899,Salsa Legende - Best of Willie Colon,128.444,salsa,1,Guajira Y Ven,2001
0,Endres,154.01751,0.206,0.443987739,11,-7.342,0,314401,Let Go,127.985,melodic trance,4,born again,0
0,Bill Murk,402.96444,0.235,0.184250147,1,-10.886,1,76788,Intercessor,117.858,hard house,1,What a Friend We Have in Jesus,0
0.307366736,Annie Minogue Band,217.88689,0,0.474084038,5,-10.962,0,270237,Tripping The Velvet,168.027,modern rock,4,Love Goes Down (Part Deux),0
0.481975849,Lou Reed,211.66975,0,0.810696983,9,-10.906,1,299049,Live - In Concert,154.038,glam rock,4,Sally Can't Dance,1974
0.443098947,Milk Inc.,202.10893,0,0.652801355,0,-7.597,1,27233,Closer,140.017,dance pop,1,Nothing To You,2003
0.348350022,Nana Caymmi,188.65587,0.334,0.523633032,2,-10.449,1,708568,Desejo,110.411,brazilian pop music,4,Lero Do Bolero,2001
0.288578616,Joe Heaney,147.43465,0.305,0.401327986,10,-18.184,1,620654,From My Tradition: The Best Of Joe Heaney,102.649,irish folk,3,Peigin is Peadar,0
0.312848207,J-MACK,231.81016,0.299,0.42661995,4,-11.594,0,231115,Bloody Money,180.253,gangster rap,4,World Wind,0
0.336820369,Hound Dog Taylor and The Houserockers,173.89669,0.177,0.450585596,11,-11.954,0,372663,Live In Boston,176.121,blues-rock,4,Take Five - Live,0
0.393457111,Samy Deluxe,247.01342,0,0.70549178,11,-6.08,0,114401,So Deluxe So Glorious,114.072,hip hop,5,Sam und Bo_ N.E.O.,2005
0.341073301,Robert Lockwood_ Jr.,162.45506,0.374,0.497942106,2,-13.158,1,369461,I Got To Find Me A Woman,99.701,delta blues,1,Kindhearted Woman Blues,1998
0.826777014,Akon,175.20281,0,1,0,-10.796,1,463665,Riddim Driven: Fiesta,125.228,hip hop,5,Gun Shot,0
0.423021922,Alias,310.72608,0,0.645367956,1,-6.192,1,225156,The Other Side Of The Looking Glass,111.67,bass music,3,Dying To Stay,0
0.476389109,Mudhoney,519.13098,0,0.672680593,0,-6.591,1,622804,Tomorrow Hit Today,131.642,grunge,3,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",1998
0.33953242,George Nooks,211.66975,0,0.563748627,11,-9.118,0,186271,This One's For You,168.121,dancehall,4,Watchie Watchie,0
0.402627793,Donna Fargo,149.62893,0.148,0.496043252,11,-9.838,1,651040,100 #1 Country Hits,202.358,classic country,4,Superman,1999
0.407898467,Kristine W.,239.80363,1.001,0.620379479,8,-4.554,0,776027,Fly Again Remixes,131.909,progressive house,4,Fly Again (The Scumfrog Radio Edit),0
0.441559083,Roger Creager,239.20281,0.623,0.674519457,7,-11.084,1,650589,Brewed In Texas,115.304,honky tonk,4,The Everclear Song,1998
0.587916679,System of a Down,217.59955,6.676,0.909957523,0,-3.955,1,402958,Steal This Album!,130.867,alternative metal,4,Streamline,2001
0.545865917,Selena,207.93424,0.293,0.748320703,10,-4.8,0,25407,Todos Mis Exitos Vol. 2,101.947,tejano,4,El Chico Del Apartamento 512,0
0.578301634,Phil Collins,285.98812,0.328,0.655921418,3,-11.341,1,40839,Hits,136.32,soft rock,4,One More Night,1985
0.599859525,The Game,264.09751,0,0.927985931,8,-4.762,1,230648,West Coast Resurrection,74.697,gangster rap,3,Desperados,0
0.402033856,Badmarsh & Shri,263.31383,3.558,0.563421563,6,-6.715,1,31500,Signs,87.327,breakbeat,3,Bang,2001
0.45576904,Clannad,249.5473,0.195,0.684627554,7,-18.969,1,382425,An Diolaim,96.683,celtic fusion,1,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),0
0.521726648,Los Fabulosos Cadillacs,219.68934,0.345,0.774037142,0,-10.768,1,509702,El Satanico Dr.Cadillac,161.176,ska,1,Todas Las Cosas Que Ella Me DiA3,0
0.373552391,Poncho Sanchez,282.20036,0.119,0.577228503,2,-7.151,1,459869,Latin Spirits,198.855,latin jazz,7,Going Back To New Orleans,2001
0.755334784,Jason Mraz,218.22649,0.467,0.842972108,5,-8.485,0,241960,We Sing.  We Dance.  We Steal Things.,133.3,alternative rock,5,Coyotes (Album Version),0
0.377472507,Los Iracundos,159.08526,0.082,0.490193634,6,-6.856,1,747113,Discografia Completa Vol. 10,115.616,latin pop,4,No Se Lo Que Me Da,0
0,Session Americana,210.31138,0.223,0.444437249,7,-8.761,1,515003,Beer Town: The Table Top Collective Vol. 3,141.872,roots rock,1,Ice Cream Man,2007
0.384230563,Thomas Dolby,223.45098,0.386,0.641354081,9,-10.826,1,1382,Blinded By Science,128.646,pop rock,4,She Blinded Me With Science,1982
0.382593001,Freddie King,304.50893,0.438,0.609636698,8,-13.19,1,197988,Are You Ready For Freddie,102.785,texas blues,4,Rock Me Baby,0
0.251895539,DJ Guy,237.08689,0,0.388546284,7,-8.202,1,598642,Freak it all Night,146.976,turnablism,4,Freak it all Night,2009
0.296955682,Jerry Lewis,446.37995,0.374,0.474829407,11,-21.969,0,72563,Phoney Phone Calls 1959-1972,145.333,rock steady,5,Bill Lynch,0
0.390641236,Ayo,232.28036,0.454,0.522590185,11,-15.606,0,68828,Joyful,117.495,neo soul,4,Watching You,2006
0.397775654,Eddy Arnold,128.96608,0.16,0.56412895,1,-11.863,1,295719,Ultimate Eddy Arnold,102.151,honky tonk,5,What's He Doin' In My World,1967
0.14519083,Jacques Douai,115.51302,0.496,0.313851152,9,-17.944,0,368974,Heritage - RA(c)cital nAdeg7 & 8 - BAM (1960-1961),91.302,chanson,1,"La RiviA""re De Ton Dos",0
0.489458259,Dexy's Midnight Runners,157.75302,3.727,0.679793556,8,-7.749,1,869,It Was Like This,151.123,folk rock,4,Seven Days Too Long,1980
0.284719344,Moving Cloud,251.92444,4.899,0.449663444,2,-14.466,1,448017,Welcome: Who Are You?,170.61,irish folk,4,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,2008
0.360760017,Johnny Vicious,27.16689,0,0.528615453,6,-25.822,1,577452,SOUNDZYSTEM Vol.1 - Mixed By Hakan Lidbo,131.525,hard house,1,Speaker Problems,0
0.40349028,The Fire Theft,223.37261,0,0.520810396,6,-6.137,1,38725,The Fire Theft,137.614,chill-out,3,Chain (Album Version),2003
0.207285953,Tulipunaruusut,224.46975,0.363,0.308753634,5,-7.337,1,218027,20 Suosikkia  / Romantiikkaa ruusutarhassa,116.298,humppa,4,Hiekkaa (polvere),0
0.355974359,J.B.Lenoir,169.22077,0.266,0.520553746,9,-15.647,1,567051,I Feel So Good_ The 1951-54 J.O.B.Sessions,150.59,chicago blues,4,Let's Roll (Take 1),1991
0.409712678,Porno For Pyros,223.05914,0.106,0.624967106,5,-8.961,1,673082,Rev,151.741,dance rock,4,Satellite Of Love (Album Version),0
0.403588238,Vanessa Daou,179.93098,0.218,0.570825323,0,-13.949,1,608786,Slow to Burn (Deluxe),102.006,chill-out,4,For Anything,1996
0.496123346,Foghat,208.66567,0.948,0.714201447,7,-7.792,0,62348,Zig Zag Walk,132.159,blues-rock,4,Zig-Zag Walk,1983
0.34822673,Africando All Stars,274.25914,0.354,0.563048689,0,-8.04,1,253942,Mandali,167.677,salsa,4,Mopao,2003
0.366006985,Fania All Stars,294.55628,0.171,0.52224734,6,-9.183,1,509856,Fania All-Stars - Rhythm Machine,93.373,latin jazz,4,Peanuts (The Peanut Vendor),0
0.554633231,Lupe Fiasco feat. GemStones,216.60689,0,0.902062927,5,-5.721,1,186934,Lupe Fiasco's The Cool,200.114,hip hop,3,Go Baby (feat GemStones) (Explicit Album Version),0
0.281684227,Las NiA+-as,217.62567,0.183,0.498057123,8,-7.008,0,460503,OjAo,115.584,flamenco,4,Cuento De La Buena Pipa,2003
0.325824019,Randy Stonehill,215.2224,0,0.547947709,0,-13.538,1,20133,Love Beyond Reason,137.113,ccm,5,Angry Young Men (LP Version),0
0.787005469,Mariah Carey,652.40771,0.258,0.934935267,2,-7.863,1,290264,The Remixes,121.884,dance pop,4,Anytime You Need A Friend,1993
0.599602643,Dimmu Borgir,331.04934,4.638,0.826075467,10,-4.747,1,145265,StormblAY=st 2005,90.438,black metal,3,Broderskapets ring,1996
0.410850787,Handsome Boy Modeling School,384.70485,0,0.587029626,11,-10.498,1,132634,White People,118.241,alternative dance,4,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),2004
0.38355747,Minnie Riperton,212.13995,0.154,0.652860466,10,-11.799,0,572106,Les Fleurs & Other Favorites (Digitally Remastered),109.474,soul jazz,4,Completeness,1970
0.249320347,Jeanne Robertson,486.42567,0,0.334283435,7,-12.33,1,608534,Flat Out Funny - at the Paramount,58.47,stand-up comedy,4,"Perk trip - sleeping in ""tubes",0
0.063724987,Megadrums,136.30649,0,0.327233191,0,-26.514,0,202999,Coreana,122.148,world beat,5,Dasotmori Live,0
0.350285512,Paul Glazby,517.56363,0,0.522490451,11,-7.956,0,769881,The Thrasher / The Wickedness,147,hard house,4,The Wickedness,0
0.349639366,Lightforce,397.26975,0.084,0.538404074,0,-11.018,1,125853,Right here Waiting,140.026,hard trance,4,Right here Waiting,0
0.33792075,Cristy Lane,99.10812,0,0.420615972,5,-10.644,1,214868,Footprints In The Sand,108.895,ccm,4,God Is The Answer (Footprints In The Sand Album Version),0
0.342537003,Candy Lo,225.77587,0.369,0.484463044,3,-12.382,0,551104,Upclose Candy Lo,111.28,chinese music,3,Si Lu,0
0.619431422,Sean Paul,245.34159,0.252,0.884461052,1,-7.663,1,16901,Dutty Rock,91.099,hip hop,4,Baby Boy [feat. Beyonce],0
0.199791576,Jacques Ferchit,157.09995,0,0.283206553,4,-8.511,1,641636,Paris-accordeon,125.163,musette,4,Aa c'est Paris,0
0.299705214,Jimmy Riley,239.90812,0.374,0.477724733,4,-6.295,1,568312,Love Canticle,143.854,roots reggae,4,Watch This Sounds,0
0,Antonis Remos,253.23057,0.48,0.299117766,11,-8.145,0,663619,Best Of,127.814,pop folk,4,Min Aporis,0
0.394354684,Gunther & the Sunshine Girls,240.40444,0.38,0.400993687,0,-3.33,1,328380,Pleasure Man,131.991,europop,4,Teeny Weeny String Bikini,2004
